15:23:42.443 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):85:5
15:23:47.231 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:47.232 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:6
15:23:47.784 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:47.785 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):96:5
15:23:49.259 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:49.260 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:6
15:23:51.955 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:52.152 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:52.255 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:52.501 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:52.770 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:52.912 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.043 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.206 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.300 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.415 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.496 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:53.614 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:54.228 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:54.379 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:54.507 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:54.606 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:57.099 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:23:57.100 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):86:0
15:23:59.527 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:59.682 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:59.786 INFO  s.m.l.ScalametaLanguageServer - completion
15:23:59.890 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.086 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.299 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.440 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.587 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.802 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:00.900 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:01.033 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:01.134 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:01.240 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:02.820 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:02.978 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:03.084 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:03.221 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:03.342 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:03.387 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:05.887 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:05.887 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):86:2
15:24:06.504 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:06.505 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):86:7
15:24:07.167 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:07.167 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):86:6
15:24:07.342 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:07.435 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:07.521 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:07.610 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:10.101 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:10.102 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):96:9
15:24:10.375 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:10.376 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):95:9
15:24:13.026 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:13.027 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):93:10
15:24:13.635 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:13.635 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):94:13
15:24:14.761 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:14.761 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):97:14
15:24:15.032 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:15.033 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):97:15
15:24:16.031 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:16.031 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):96:19
15:24:17.050 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:17.082 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:17.248 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:18.012 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:18.668 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:18.810 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:19.016 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:19.111 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:19.218 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:19.843 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:20.075 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:20.261 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:20.377 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:20.622 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:20.791 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:21.408 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:23.820 INFO  s.m.l.ScalametaLanguageServer - completion
15:24:26.312 INFO  s.m.l.p.DocumentHighlightProvider$ - Document highlight in Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala)
15:24:26.312 INFO  s.m.l.s.InMemorySymbolIndex - resolveName at Uri(file:///Users/MacBot/Projects/TheoryAssistant/src/main/scala/TheoryAssistant/DFA.scala):97:25
